twotheta, intensity, esd
37.069, 158.290863098, 12.4356353647
37.07, 163.346980678, 12.6392579716
37.071, 139.575424321, 11.6711631082
37.072, 116.461685229, 10.6754769692
37.073, 144.65631054, 11.8899160935
37.074, 155.314485433, 12.3163947994
37.075, 176.789372747, 13.1396242436
37.076, 150.437412509, 12.1217865797
37.077, 145.015370452, 11.9194287515
37.078, 143.912850344, 11.868978914
37.079, 133.216494224, 11.4225497586
37.08, 136.737587589, 11.5557372478
37.081, 127.013538141, 11.1391993128
37.082, 137.999123527, 11.6209155999
37.083, 154.407642176, 12.2831749309
37.084, 150.726978467, 12.1451189189
37.085, 127.801763731, 11.2083273922
37.086, 131.582758518, 11.3241810002
37.087, 162.689573027, 12.5883899062
37.088, 153.798281386, 12.2347000946
37.089, 156.917206845, 12.3659491926
37.09, 123.748576611, 10.9803087228
37.091, 143.392740636, 11.8260837094
37.092, 131.511538365, 11.3180517025
37.093, 129.065973987, 11.2331112374
37.094, 145.803902633, 11.9040682329
37.095, 145.139081127, 11.8894923266
37.096, 146.071419115, 11.9259094484
37.097, 143.643637465, 11.8467760184
37.098, 149.074689633, 12.0511786508
37.099, 160.793911638, 12.5168977768
37.1, 152.607909964, 12.2175889415
37.101, 124.52716909, 11.0061427715
37.102, 132.43613163, 11.3556381452
37.103, 141.279337723, 11.7318762916
37.104, 144.138222197, 11.8473322137
37.105, 143.32352284, 11.8203750839
37.106, 137.27518134, 11.559952379
37.107, 155.860120067, 12.3209736669
37.108, 175.549797288, 13.0836930102
37.109, 140.502183921, 11.7077877839
37.11, 138.958882621, 11.6604558497
37.111, 171.297958989, 12.9110888531
37.112, 137.347270377, 11.5660230017
37.113, 141.382398546, 11.7404344916
37.114, 132.642194314, 11.3733068376
37.115, 143.621248516, 11.8449295262
37.116, 116.801550351, 10.6619218626
37.117, 147.020546484, 11.9635828117
37.118, 136.656820496, 11.548911595
37.119, 138.560565749, 11.6270318886
37.12, 138.809059105, 11.64788371
37.121, 119.948943757, 10.8148579907
37.122, 124.986715964, 11.0467591169
37.123, 158.69829228, 12.429335279
37.124, 167.88377999, 12.800068114
37.125, 159.910132667, 12.4859998133
37.126, 144.422962598, 11.8707362358
37.127, 158.972878895, 12.4508410498
37.128, 135.488512923, 11.4912963833
37.129, 138.629398988, 11.6328078917
37.13, 125.657512871, 11.0629112576
37.131, 150.028255898, 12.0888179915
37.132, 143.752593632, 11.8557620016
37.133, 149.293143984, 12.0688384723
37.134, 139.621529518, 11.6750183806
37.135, 148.246421757, 12.0235839271
37.136, 148.293761573, 12.0274234413
37.137, 156.802871549, 12.356938935
37.138, 145.469590194, 11.9165669435
37.139, 133.6541918, 11.4181731741
37.14, 122.891327893, 10.947434388
37.141, 143.570706047, 11.840761118
37.142, 135.67621196, 11.5072158529
37.143, 162.133607168, 12.5831070316
37.144, 123.046805473, 10.9612846787
37.145, 169.912388293, 12.8800577579
37.146, 148.532910987, 12.0468197479
37.147, 125.78456799, 11.0740972144
37.148, 154.49859039, 12.290409889
37.149, 141.434744275, 11.7447812957
37.15, 125.95820886, 11.0893845895
37.151, 142.403784248, 11.7846785471
37.152, 150.396598443, 12.1184979071
37.153, 121.11949988, 10.8762701862
37.154, 142.323219468, 11.7780113786
37.155, 162.124460906, 12.5823971949
37.156, 132.127203231, 11.3710366107
37.157, 155.377522128, 12.3213935915
37.158, 146.510545766, 11.9617616686
37.159, 147.619870341, 12.0123519175
37.16, 165.01362406, 12.6924300192
37.161, 133.740322372, 11.4255313705
37.162, 140.856389837, 11.7373031094
37.163, 157.427434651, 12.4061579834
37.164, 136.744200031, 11.5562960674
37.165, 148.640780055, 12.0555685109
37.166, 143.43083893, 11.8292258044
37.167, 151.407900442, 12.1605618079
37.168, 143.39543379, 11.8263058229
37.169, 139.710827744, 11.6824854126
37.17, 152.730785325, 12.2274261815
37.171, 144.907192285, 11.9105371289
37.172, 142.02535919, 11.7938261258
37.173, 109.525423068, 10.3486795355
37.174, 159.256548481, 12.4730582038
37.175, 169.817974024, 12.8729007681
37.176, 165.226172129, 12.7087786784
37.177, 155.436848372, 12.3260981459
37.178, 140.816608779, 11.7339882272
37.179, 141.765644502, 11.7722593444
37.18, 158.369603337, 12.4418213496
37.181, 133.010433734, 11.4048812543
37.182, 156.09935536, 12.3398855716
37.183, 158.409215863, 12.4449333861
37.184, 131.685140243, 11.3329921028
37.185, 162.206814431, 12.5887886102
37.186, 161.360497047, 12.5610032505
37.187, 157.437596833, 12.4069588198
37.188, 149.648997841, 12.0976056522
37.189, 150.199306471, 12.1026007234
37.19, 167.918942767, 12.8027490517
37.191, 138.824736195, 11.6491992215
37.192, 144.929049221, 11.9123336432
37.193, 159.955059082, 12.5277659283
37.194, 135.810757841, 11.5186272011
37.195, 140.888989165, 11.7400195512
37.196, 141.625488744, 11.7606207706
37.197, 147.760522373, 12.0237972718
37.198, 143.78778853, 11.8586646437
37.199, 141.704292239, 11.7671646351
37.2, 158.388342278, 12.443293517
37.201, 147.456906492, 11.9990909717
37.202, 137.91336136, 11.613693562
37.203, 138.737810313, 11.6419050106
37.204, 147.563129179, 12.0077346881
37.205, 128.01613401, 11.1841893036
37.206, 136.197645536, 11.5514406188
37.207, 141.058673192, 11.7541590082
37.208, 151.62707535, 12.1781651827
37.209, 121.224047169, 10.8856583076
37.21, 134.882884425, 11.4813098867
37.211, 133.00041576, 11.4040222705
37.212, 144.301032104, 11.900993575
37.213, 130.139058983, 11.2838399172
37.214, 142.033777616, 11.7945251944
37.215, 149.771084637, 12.107475133
37.216, 144.927097441, 11.9121732181
37.217, 122.465214837, 10.9530309833
37.218, 134.1607195, 11.4614461978
37.219, 144.989580494, 11.9173089654
37.22, 145.688285568, 11.9344820147
37.221, 146.819785371, 11.9870093423
37.222, 144.820220201, 11.9033885242
37.223, 134.083791861, 11.4548742145
37.224, 139.966596093, 11.7038725166
37.225, 150.038921108, 12.1291269987
37.226, 118.942733167, 10.812411166
37.227, 150.543389955, 12.1303259182
37.228, 124.762766681, 11.0702986069
37.229, 147.572252436, 12.0084770799
37.23, 139.0138865, 11.6650713899
37.231, 136.275140745, 11.5580132824
37.232, 142.972227211, 11.8317202576
37.233, 146.260614844, 11.9813660412
37.234, 139.966972913, 11.7039040259
37.235, 147.964824919, 12.0404220939
37.236, 137.900005427, 11.612568858
37.237, 128.213951435, 11.2014717153
37.238, 126.407361216, 11.128928048
37.239, 123.30581512, 10.9843578374
37.24, 138.917377913, 11.6569730655
37.241, 139.083920383, 11.6709481427
37.242, 151.592405146, 12.1753805912
37.243, 158.866402581, 12.480850856
37.244, 142.963370555, 11.8309873217
37.245, 136.10520743, 11.5436005912
37.246, 131.233158278, 11.3361626575
37.247, 136.342055828, 11.5636886052
37.248, 159.839005811, 12.518676574
37.249, 125.153442007, 11.0614949424
37.25, 156.795703418, 12.3949329184
37.251, 135.015372006, 11.4925873071
37.252, 143.891927035, 11.8672532979
37.253, 148.798871076, 12.0683905448
37.254, 131.19640324, 11.3329876894
37.255, 138.174692565, 11.6357002805
37.256, 124.384314738, 11.0367182678
37.257, 145.705527434, 11.9358944326
37.258, 135.356313476, 11.5216084441
37.259, 167.221820754, 12.7868286427
37.26, 146.157618857, 11.9729288237
37.261, 136.024610023, 11.5367648184
37.262, 129.404602854, 11.2625834183
37.263, 147.780410084, 12.0254156053
37.264, 132.454179273, 11.3991765883
37.265, 140.871929495, 11.7385980004
37.266, 130.255097441, 11.2939011502
37.267, 122.411115288, 10.9481924335
37.268, 118.678642743, 10.7884041992
37.269, 133.160526033, 11.4177508074
37.27, 146.676047654, 11.9752739665
37.271, 135.234455325, 11.5112358071
37.272, 160.500275257, 12.5320789463
37.273, 121.491608815, 10.9096847671
37.274, 142.948355254, 11.8297447249
37.275, 171.477646134, 12.9615127637
37.276, 134.628079744, 11.4596207636
37.277, 135.835946447, 11.5207635426
37.278, 138.577302677, 11.6284363343
37.279, 139.432429754, 11.6592060397
37.28, 167.987056173, 12.8079422647
37.281, 147.306158856, 11.9868241024
37.282, 148.412044203, 12.0370168002
37.283, 168.840050008, 12.8357130099
37.284, 125.246072658, 11.0696819604
37.285, 137.057553131, 11.5827776382
37.286, 143.735195927, 11.8543271541
37.287, 146.610196192, 11.9698975651
37.288, 141.509536896, 11.7509920962
37.289, 160.383279018, 12.5229437214
37.29, 145.93672692, 11.9548338147
37.291, 136.049511754, 11.5388768291
37.292, 128.371884864, 11.215269643
37.293, 135.751656072, 11.5136145551
37.294, 139.209558748, 11.681490834
37.295, 158.603305075, 12.4601814087
37.296, 141.761832255, 11.7719427744
37.297, 124.252431843, 11.0250161946
37.298, 138.698673278, 11.6386209047
37.299, 166.254504122, 12.7502029959
37.3, 143.636302386, 11.8461710696
37.301, 140.857526769, 11.7373978478
37.302, 138.97721241, 11.6619939572
37.303, 124.847223358, 11.0344302769
37.304, 140.810548877, 11.7334832667
37.305, 150.20373884, 12.1029578702
37.306, 115.25054096, 10.6091320443
37.307, 142.431296423, 11.7869553275
37.308, 125.810549844, 11.0763846618
37.309, 124.065131215, 11.0083968623
37.31, 150.385691504, 12.1176190593
37.311, 140.742410894, 11.7278054543
37.312, 136.733914286, 11.5554268159
37.313, 141.772125792, 11.7727975526
37.314, 141.547913033, 11.7541788615
37.315, 147.637734979, 12.0138056264
37.316, 135.992397781, 11.5340327756
37.317, 139.841227924, 11.6933893506
37.318, 142.667113631, 11.8064704689
37.319, 139.822423264, 11.691816923
37.32, 171.014898095, 12.9265349415
37.321, 147.378526714, 11.9927129314
37.322, 148.519737726, 12.0457513254
37.323, 136.899408525, 11.5694127869
37.324, 169.920146787, 12.8806458837
37.325, 132.021292205, 11.3619217719
37.326, 125.855115147, 11.0803081994
37.327, 147.855634021, 12.0315368436
37.328, 138.640195264, 11.6337138396
37.329, 145.284366268, 11.9415386592
37.33, 144.111537097, 11.8853652816
37.331, 144.726345253, 11.8956725438
37.332, 145.935547475, 11.954737197
37.333, 131.907396631, 11.3521197727
37.334, 135.056441487, 11.4960831652
37.335, 140.397870799, 11.7399352939
37.336, 155.392140588, 12.3225528313
37.337, 147.685395159, 12.0176839042
37.338, 129.187578646, 11.2436949616
37.339, 125.434788796, 11.0863613466
37.34, 141.84880247, 11.7791648057
37.341, 136.978988138, 11.5761380854
37.342, 145.758846287, 11.9402622024
37.343, 134.092455353, 11.4556143429
37.344, 153.505755638, 12.2502630419
37.345, 157.322079378, 12.3978554015
37.346, 144.925145713, 11.9120127973
37.347, 146.054767827, 11.9645034808
37.348, 134.284783975, 11.4720451146
37.349, 143.648656636, 11.8471899664
37.35, 153.419524098, 12.2433814821
37.351, 137.405351084, 11.6121701543
37.352, 150.904507446, 12.1594236611
37.353, 109.901449633, 10.3842089889
37.354, 141.017258432, 11.7507079926
37.355, 125.095575361, 11.0563804877
37.356, 148.986213052, 12.0835849889
37.357, 119.362658438, 10.8060184251
37.358, 152.195471617, 12.2238168159
37.359, 127.403512559, 11.1734004132
37.36, 143.916725699, 11.8692985276
37.361, 134.987400914, 11.4902063914
37.362, 155.569032878, 12.3365803399
37.363, 128.082579383, 11.1899943346
37.364, 146.199431146, 11.9763539997
37.365, 141.022576398, 11.7511511289
37.366, 130.400876419, 11.3065410652
37.367, 128.394379654, 11.2172349109
37.368, 148.868216886, 12.0740148638
37.369, 140.169240597, 11.7208174556
37.37, 130.540285743, 11.3186286929
37.371, 148.771991081, 12.1061040645
37.372, 128.178409584, 11.1983665848
37.373, 155.898131165, 12.3239785005
37.374, 161.13468285, 12.5434248908
37.375, 148.071645958, 12.0094086676
37.376, 164.771128113, 12.6737778452
37.377, 129.765708365, 11.2514681709
37.378, 148.288986439, 12.0270361522
37.379, 128.931087432, 11.2213715385
37.38, 120.058437645, 10.8247301981
37.381, 118.57787324, 10.7792438136
37.382, 131.581347469, 11.3240595636
37.383, 129.902017248, 11.2632869717
37.384, 131.842199258, 11.3465088031
37.385, 160.158831173, 12.5054185296
37.386, 127.174510747, 11.1533167523
37.387, 139.646281451, 11.6770881135
37.388, 137.95270219, 11.6170064559
37.389, 133.926239638, 11.4414144155
37.39, 125.050530278, 11.0523992471
37.391, 124.781274141, 11.0286014566
37.392, 137.642298238, 11.590867318
37.393, 134.802792219, 11.4744923915
37.394, 144.335796283, 11.8635716664
37.395, 160.181204652, 12.5071654812
37.396, 147.572649125, 12.0085093599
37.397, 135.525938481, 11.4944705873
37.398, 135.790321781, 11.516893941
37.399, 150.296475616, 12.1104303159
37.4, 144.266364394, 11.8981344119
37.401, 142.497063004, 11.7923978656
37.402, 125.857141593, 11.0804866081
37.403, 145.313112537, 11.9037486186
37.404, 129.006644635, 11.2279475743
37.405, 163.20077254, 12.6279448615
37.406, 131.997148377, 11.3598439231
37.407, 158.303200988, 12.4366046531
37.408, 140.573863897, 11.713760744
37.409, 117.385473248, 10.7152237262
37.41, 149.645374545, 12.0973127453
37.411, 136.819553542, 11.5626642167
37.412, 146.633454324, 11.9717964607
37.413, 131.999988369, 11.3600883365
37.414, 164.262495524, 12.6722079326
37.415, 147.339763501, 11.9895586315
37.416, 156.335544725, 12.3585566912
37.417, 141.601142114, 11.7585990195
37.418, 132.993260988, 11.4034087899
37.419, 123.082842557, 10.9644949427
37.42, 124.994101655, 11.0474118899
37.421, 132.913894682, 11.3966035847
37.422, 127.940820894, 11.177609538
37.423, 138.702027015, 11.6389023269
37.424, 127.200523334, 11.1555980791
37.425, 126.104180412, 11.1022359526
37.426, 141.661643715, 11.7636230896
37.427, 148.372994065, 12.0338496235
37.428, 144.592171571, 11.8846442394
37.429, 151.234802007, 12.146659137
37.43, 141.55893577, 11.7550941927
37.431, 133.866848205, 11.4363405629
37.432, 163.067963549, 12.6176685338
37.433, 118.261644326, 10.7504972315
37.434, 130.038263081, 11.2751003057
37.435, 116.328596897, 10.6632774082
37.436, 132.771131176, 11.3843624335
37.437, 130.835603794, 11.3018211667
37.438, 133.657061031, 11.4184182946
37.439, 155.111113491, 12.3002674619
37.44, 111.39303563, 10.4324004499
37.441, 135.804188437, 11.5180700249
37.442, 131.009060953, 11.3168047165
37.443, 127.869715943, 11.1713974208
37.444, 144.51101048, 11.8779732649
37.445, 145.508273719, 11.9197358175
37.446, 144.663699893, 11.8905234558
37.447, 151.570795279, 12.173644961
37.448, 142.640276902, 11.8042495854
37.449, 142.731946799, 11.8118357621
37.45, 131.028440679, 11.318478773
37.451, 131.210890748, 11.3342391471
37.452, 131.955627453, 11.3562705791
37.453, 161.405649002, 12.5645180752
37.454, 147.413351882, 11.9955467787
37.455, 151.116708255, 12.1765221532
37.456, 139.809263011, 11.6907164752
37.457, 123.269315654, 10.9811063833
37.458, 133.104963169, 11.4129866108
37.459, 163.080227262, 12.61861746
37.46, 142.764961453, 11.8145679022
37.461, 133.91255694, 11.4402454928
37.462, 153.475212814, 12.2478256244
37.463, 146.603890174, 11.9693827142
37.464, 139.907084084, 11.6988961795
37.465, 136.071491443, 11.5407410101
37.466, 147.181755062, 12.0568239363
37.467, 128.66043367, 11.1978154941
37.468, 127.525275126, 11.1413051881
37.469, 129.649844572, 11.2414220825
37.47, 121.807405022, 10.8941978583
37.471, 152.293201251, 12.192393775
37.472, 107.237704968, 10.2242286568
37.473, 159.725505645, 12.4715838853
37.474, 147.168342665, 11.9756095106
37.475, 144.089974253, 11.8433665105
37.476, 144.21548615, 11.8536828659
37.477, 135.452560262, 11.4882471013
37.478, 132.488297267, 11.3601110491
37.479, 141.654030608, 11.762990895
37.48, 151.203556489, 12.1441496045
37.481, 125.886532391, 11.0830741796
37.482, 154.070120576, 12.2563249849
37.483, 138.530449464, 11.6245047409
37.484, 140.539523837, 11.7108992502
37.485, 119.948300266, 10.8147999722
37.486, 132.678855272, 11.3764503043
37.487, 135.694063135, 11.508729879
37.488, 155.178567226, 12.305616524
37.489, 139.424951199, 11.6585806901
37.49, 136.634809663, 11.5470514525
37.491, 132.316695916, 11.3453972183
37.492, 133.698319855, 11.4219430654
37.493, 152.082484334, 12.1755240553
37.494, 130.597454957, 11.2812494302
37.495, 137.761034792, 11.6008661313
37.496, 152.835790977, 12.1967976635
37.497, 125.790640709, 11.0746318577
37.498, 128.774018101, 11.2077011867
37.499, 131.709523501, 11.3350905573
37.5, 133.770494304, 11.4281089802
37.501, 148.66877169, 12.0578387833
37.502, 132.755089471, 11.3829869494
37.503, 128.784730925, 11.2086335652
37.504, 127.802805276, 11.1655517392
37.505, 137.521552578, 11.5806993177
37.506, 126.744454651, 11.1156004534
37.507, 153.265456584, 12.2310863889
37.508, 144.562259512, 11.8821856403
37.509, 125.079772272, 11.0549837559
37.51, 138.447604323, 11.6175529571
37.511, 125.936562081, 11.087478803
37.512, 147.074506928, 11.9679737642
37.513, 147.391584223, 11.9937754673
37.514, 125.115755322, 11.0581640626
37.515, 151.504373337, 12.1683101791
37.516, 125.189130679, 11.0646492309
37.517, 131.910941814, 11.3524248757
37.518, 134.862218052, 11.4795507531
37.519, 138.650993222, 11.6346199285
37.52, 135.600487802, 11.5007933989
37.521, 135.48342755, 11.4908650734
37.522, 132.837121158, 11.3900206957
37.523, 131.826618129, 11.3451678712
37.524, 140.672826858, 11.7220071449
37.525, 134.973238159, 11.4890008493
37.526, 114.201337094, 10.557384314
37.527, 120.067141316, 10.82551494
37.528, 146.686305299, 11.9761114455
37.529, 138.758319482, 11.6436259963
37.53, 139.590789336, 11.6724479161
37.531, 141.643373633, 11.7621059368
37.532, 141.831628845, 11.777738703
37.533, 141.503459417, 11.7504874206
37.534, 119.278236962, 10.7983756662
37.535, 159.293362886, 12.4759415277
37.536, 132.821420299, 11.3886744371
37.537, 118.24670355, 10.7491390501
37.538, 115.106128349, 10.5958384627
37.539, 130.242817731, 11.2928364253
37.54, 127.920889794, 11.1758682482
37.541, 156.282203365, 12.3543399776
37.542, 170.052606788, 12.8906868965
37.543, 124.292569595, 11.0285776489
37.544, 140.958028222, 11.7457724485
37.545, 142.620347582, 11.8026003271
37.546, 127.226546565, 11.1578803394
37.547, 140.601045948, 11.7160257742
37.548, 133.771931402, 11.4282317526
37.549, 149.615187227, 12.0948724065
37.55, 152.296472777, 12.1926556891
37.551, 163.504898199, 12.6514771156
37.552, 122.355745776, 10.9432403009
37.553, 137.95270219, 11.6170064559
37.554, 147.350045631, 11.9903953248
37.555, 142.717747517, 11.8106606952
37.556, 148.826521485, 12.070633142
37.557, 131.100724743, 11.324722804
37.558, 139.066686254, 11.6695019753
37.559, 118.275952862, 10.7517979396
37.56, 144.636868481, 11.8883180681
37.561, 124.729707017, 11.1112013127
37.562, 135.300970256, 11.475390176
37.563, 155.064929036, 12.2966050477
37.564, 130.502647748, 11.2730598083
37.565, 121.824384622, 10.895716478
37.566, 153.863781455, 12.239910645
37.567, 133.519476727, 11.4066643691
37.568, 125.566676115, 11.0549139723
37.569, 136.418015624, 11.5287301189
37.57, 139.513249303, 11.6659640928
37.571, 141.424879073, 11.7439620865
37.572, 150.227113843, 12.1048413564
37.573, 133.642716105, 11.4171927973
37.574, 134.540712832, 11.452184041
37.575, 139.475821201, 11.6628343909
37.576, 148.142301054, 12.0151391768
37.577, 125.687147329, 11.0655202809
37.578, 134.671444276, 11.4633119778
37.579, 144.386533648, 11.8677419857
37.58, 151.210453739, 12.1447035679
37.581, 128.573568255, 11.1902552608
37.582, 149.184236937, 12.0600344407
37.583, 141.270629911, 11.7311531924
37.584, 134.411315223, 11.441169641
37.585, 139.606907499, 11.6737957014
37.586, 141.470042612, 11.7477124796
37.587, 139.786332491, 11.6887990471
37.588, 146.090201604, 11.927442933
37.589, 137.765477514, 11.6012402532
37.59, 135.549930777, 11.4965054652
37.591, 158.869744397, 12.4427635007
37.592, 148.362238963, 12.0329773268
37.593, 140.304124344, 11.6912838447
37.594, 148.773233503, 12.0663111995
37.595, 119.839007087, 10.8049458611
37.596, 120.916134253, 10.858008391
37.597, 149.204244693, 12.0616518652
37.598, 146.596008414, 11.9687392129
37.599, 135.725405127, 11.5113881126
37.6, 127.685965534, 11.1553439805
37.601, 129.739942963, 11.2492341554
37.602, 121.076235597, 10.8723851468
37.603, 146.3057629, 11.9450422998
37.604, 141.349038889, 11.7376642961
37.605, 134.812572139, 11.4753248639
37.606, 132.876032462, 11.3933571166
37.607, 152.135108878, 12.1797371072
37.608, 137.549227811, 11.583029851
37.609, 132.682771718, 11.3767861171
37.61, 144.455143872, 11.8733813512
37.611, 148.341928026, 12.0313300003
37.612, 149.274314124, 12.0673162689
37.613, 150.489169102, 12.1259569677
37.614, 140.762845364, 11.729508221
37.615, 165.446395983, 12.7257177395
37.616, 127.904743285, 11.1744576009
37.617, 124.113488116, 11.0126876082
37.618, 133.027610916, 11.4063540991
37.619, 141.531952111, 11.752853462
37.62, 131.954563157, 11.3561789845
37.621, 153.267102728, 12.2312177566
37.622, 134.710857945, 11.4666668923
37.623, 154.231863778, 12.2691917058
37.624, 142.931803579, 11.8283749848
37.625, 129.978139964, 11.2698872694
37.626, 128.056406134, 11.1877076965
37.627, 178.554160614, 13.1980610526
37.628, 151.333899131, 12.1546182772
37.629, 131.919096458, 11.3531266748
37.63, 113.407237152, 10.5290705657
37.631, 139.731855695, 11.6842437496
37.632, 146.519599298, 11.9625008385
37.633, 130.788536584, 11.2977554141
37.634, 131.859909557, 11.3480329742
37.635, 138.842657205, 11.6507030272
37.636, 154.347898939, 12.2784223382
37.637, 136.86406948, 11.566426273
37.638, 147.363493659, 11.9914896385
37.639, 119.969217253, 10.8166858933
37.64, 134.686266895, 11.4645736878
37.641, 147.937711406, 12.0382157712
37.642, 142.63606062, 11.8039006654
37.643, 117.231227444, 10.7011438043
37.644, 151.30870641, 12.1525948845
37.645, 130.112795006, 11.2815626723
37.646, 138.546063681, 11.6258149766
37.647, 132.008864132, 11.360852196
37.648, 149.706188644, 12.1022289493
37.649, 137.842159599, 11.6076976568
37.65, 141.594676447, 11.7580621087
37.651, 126.173049942, 11.1082992391
37.652, 133.17272022, 11.418796389
37.653, 135.019368823, 11.4929275184
37.654, 133.098513712, 11.4124336069
37.655, 133.843466041, 11.4343430079
37.656, 125.19182499, 11.0648873635
37.657, 136.801197037, 11.6026301184
37.658, 153.007859986, 12.2105293351
37.659, 159.564359748, 12.4590013953
37.66, 153.210742429, 12.2267200198
37.661, 151.819500374, 12.1544699047
37.662, 145.133248376, 11.8890145197
37.663, 153.040268649, 12.2131156527
37.664, 147.939646177, 11.9987027739
37.665, 159.816266558, 12.4786706203
37.666, 140.20643025, 11.6831431761
37.667, 150.882113816, 12.1183324346
37.668, 127.708905449, 11.157348137
37.669, 139.264729123, 11.6451830738
37.67, 114.828220738, 10.5702562961
37.671, 137.356470852, 11.5667977744
37.672, 133.43291536, 11.3992693697
37.673, 124.882067311, 11.0375099062
37.674, 130.733784564, 11.2930258335
37.675, 139.26398303, 11.6451206862
37.676, 153.127717416, 12.2200943513
37.677, 142.307575277, 11.7767167377
37.678, 146.36426997, 11.9498190729
37.679, 133.453651245, 11.4010408512
37.68, 119.963745952, 10.8161925889
37.681, 137.276284173, 11.5600452487
37.682, 148.991237929, 12.0444324259
37.683, 161.699213286, 12.5493939427
37.684, 125.828102104, 11.0779299661
37.685, 152.077183105, 12.1750996458
37.686, 141.513335585, 11.7513075404
37.687, 154.381913725, 12.2811282247
37.688, 133.510171361, 11.405869405
37.689, 165.053961669, 12.695532686
37.69, 115.115085616, 10.596663004
37.691, 130.135556507, 11.2835362314
37.692, 142.518105833, 11.7941392728
37.693, 148.322418833, 12.0297476996
37.694, 154.627096966, 12.3006326262
37.695, 152.007078539, 12.1694871663
37.696, 142.352991086, 11.78047514
37.697, 139.445519157, 11.660300563
37.698, 143.311224449, 11.8193607941
37.699, 138.971226641, 11.6614916734
37.7, 138.550525533, 11.6261893839
37.701, 138.400838757, 11.6136287184
37.702, 127.816867858, 11.1667803232
37.703, 151.998523688, 12.1688022761
37.704, 135.685319115, 11.5079882654
37.705, 157.921195194, 12.4065935414
37.706, 137.793621409, 11.6036102525
37.707, 134.798446044, 11.4741224425
37.708, 138.648014307, 11.6343699589
37.709, 144.326891876, 11.8628397754
37.71, 136.632975747, 11.5468964677
37.711, 141.579845678, 11.7568305574
37.712, 141.393774756, 11.7413791753
37.713, 132.676719126, 11.3762671421
37.714, 141.398325753, 11.7417570913
37.715, 147.486617577, 12.001508668
37.716, 161.867481463, 12.5624531506
37.717, 159.004869252, 12.4533465517
37.718, 139.616280235, 11.6745794406
37.719, 131.823785592, 11.3449240994
37.72, 121.968247876, 10.9085833046
37.721, 124.027139137, 11.0050257952
37.722, 142.678618177, 11.807422532
37.723, 125.092548929, 11.0561130011
37.724, 138.483256449, 11.6205446338
37.725, 143.718961869, 11.8529882764
37.726, 138.432383488, 11.6162757313
37.727, 122.048173141, 10.915731652
37.728, 130.006796375, 11.2723719528
37.729, 129.748994506, 11.2500189786
37.73, 143.584592036, 11.8419063424
37.731, 141.522453272, 11.7520646757
37.732, 143.644795704, 11.8468715423
37.733, 142.617282027, 11.8023466359
37.734, 119.172157452, 10.7887721842
37.735, 125.953811256, 11.0889974236
37.736, 133.092423132, 11.4119113746
37.737, 145.791405649, 11.9429293977
37.738, 132.041892451, 11.3636946555
37.739, 141.8530011, 11.7795134611
37.74, 139.784829113, 11.6886733361
37.741, 127.282738252, 11.1628083999
37.742, 146.509758556, 11.9616973973
37.743, 139.602783894, 11.6734508895
37.744, 143.588063952, 11.8421926831
37.745, 125.903429867, 11.0845618365
37.746, 133.851738796, 11.4350497553
37.747, 137.851055798, 11.6084468063
37.748, 114.514629369, 10.5863467328
37.749, 137.970524289, 11.6185072561
37.75, 154.387307689, 12.2815573163
37.751, 133.773009246, 11.4283238335
37.752, 137.016696245, 11.6209074264
37.753, 131.425612803, 11.3106568384
37.754, 136.242011695, 11.5138559706
37.755, 126.40445907, 11.085782541
37.756, 126.552707097, 11.0987840238
37.757, 137.348374369, 11.566115969
37.758, 143.376583838, 11.8247512036
37.759, 136.199721684, 11.5102820282
37.76, 165.669833723, 12.7053641128
37.761, 142.354899948, 11.7806331086
37.762, 102.464759857, 9.99908359764
37.763, 140.443008761, 11.7028568269
37.764, 116.022867182, 10.6352526503
37.765, 143.586520857, 11.8420654188
37.766, 137.450017609, 11.5746753531
37.767, 135.452197201, 11.4882163087
37.768, 135.389416952, 11.4828916769
37.769, 136.370135546, 11.5246837582
37.77, 134.547207294, 11.4527368533
37.771, 147.200305673, 11.9782104538
37.772, 127.892721937, 11.1734073502
37.773, 134.432924238, 11.4430090129
37.774, 142.360245033, 11.7810754431
37.775, 137.282533897, 11.5605715383
37.776, 152.272348578, 12.1907243374
37.777, 119.862134899, 10.807031115
37.778, 115.245277615, 10.6086475388
37.779, 131.5411453, 11.3205997133
37.78, 125.636979002, 11.0611034519
37.781, 134.555506685, 11.4534433024
37.782, 146.151669747, 11.932461461
37.783, 139.77768851, 11.6880762457
37.784, 153.04929629, 12.2138360881
37.785, 157.083542436, 12.3790573629
37.786, 152.945542674, 12.2055562091
37.787, 142.424035233, 11.786354425
37.788, 126.947353628, 11.1333948726
37.789, 129.48909207, 11.2274838727
37.79, 129.769887503, 11.2518305273
37.791, 133.791694635, 11.4299201397
37.792, 135.729415031, 11.5117282078
37.793, 116.143095227, 10.6462733712
37.794, 120.957985982, 10.8617665861
37.795, 137.463655133, 11.5758237699
37.796, 135.865527605, 11.5232724332
37.797, 127.014220815, 11.1392591839
37.798, 155.271099168, 12.3129542808
37.799, 145.647939878, 11.9311769795
37.8, 132.055037346, 11.3648259221
37.801, 148.447924686, 12.0399269008
37.802, 134.671444276, 11.4633119778
37.803, 149.506613655, 12.0860953329
37.804, 125.003167106, 11.0482131258
37.805, 163.963093247, 12.64911022
37.806, 119.260276705, 10.7967497065
37.807, 153.982978011, 12.2493927673
